Dates,CAC(Eq),SENSEX(Eq),SPTSX(Eq),DAX(Eq),SPGSCITR(Cm),XPTUSD(Cm),LMCADS03(Cm),USGG12M(B),GNZGB10(B),GDBR10(B)
2006-02-08,4895.08,10044.82,11735.12,5666.41,6428.54,1050,4977,3.3,5.72,3.5
2006-02-09,4955.74,10044.82,11709.3,5743.68,6415.5,1066,5020,3.3,5.7,3.48
2006-02-10,4910.82,10110.97,11651.69,5701.47,6304.62,1037,4838,3.3,5.68,3.48
2006-02-13,4957.36,10173.25,11519.49,5756.33,6243.24,1012,4870,3.3,5.7,3.49
2006-02-14,4961.34,10086.63,11616.39,5763.4,6151.08,1015,4940,3.3,5.66,3.5
2006-02-15,4934.09,10113.18,11557.25,5764.37,6051.29,1014,4783,3.3,5.63,3.51
2006-02-16,4973.09,10124.3,11704.31,5789.25,6111.56,1005,4795,3.3,5.66,3.51
2006-02-17,5000,9981.11,11758.04,5795.48,6212.56,1011,4808,3.3,5.6,3.45
2006-02-20,4979.94,10079.3,11865.76,5793.95,6212.56,1029,4901,3.3,5.57,3.44
2006-02-21,4991.93,10168.11,11826.44,5801.04,6349.05,1029,4938,3.3,5.58,3.45
2006-02-22,5041.6,10224.32,11800.2,5862.06,6210.62,1028,4958,3.3,5.63,3.42
2006-02-23,5040.39,10244.05,11738.55,5857.88,6203.7,1019,4884,3.3,5.67,3.48
2006-02-24,5073.95,10200.76,11810.55,5870.79,6334.05,1034,4850,3.3,5.72,3.49
2006-02-27,5080.52,10282.09,11706.47,5915.15,6157.76,1032,4660,3.3,5.75,3.53
2006-02-28,5000.45,10370.24,11688.34,5796.04,6216.45,1051,4798,3.3,5.75,3.49
2006-03-01,5057.61,10565.47,11794.58,5866.61,6254.76,1048,4855,3.3,5.72,3.51
2006-03-02,5009.09,10626.78,11906.91,5783.49,6385.26,1052,4968,3.3,5.69,3.57
2006-03-03,4989.15,10595.43,11978.68,5721.46,6425.51,1057,4960,3.3,5.71,3.59
2006-03-06,5010.72,10735.36,11883.31,5754.06,6284.55,1041,4870,3.3,5.73,3.59
2006-03-07,4992.21,10725.67,11816.46,5739.28,6198.98,1037,4758,3.3,5.75,3.6
2006-03-08,4969.51,10508.85,11737.07,5673.36,6108.06,1008,4720,3.3,5.74,3.64
2006-03-09,5007.84,10573.54,11765.33,5732.22,6164.58,1018,4810,3.3,5.76,3.65
2006-03-10,5069.27,10765.16,11833.61,5804.92,6134.07,1011,4825,3.3,5.76,3.69
2006-03-13,5107.47,10803.71,11906.65,5855.16,6268.37,1018,4880,3.3,5.76,3.71
2006-03-14,5117.16,10801.72,11973.25,5870.88,6396.96,1022,4916,3.3,5.78,3.65
2006-03-15,5127.93,10801.72,12055.63,5898.48,6327.04,1027,4950,3.3,5.72,3.69
2006-03-16,5126.01,10878.74,12085.65,5897.79,6395.97,1028,4924,3.3,5.74,3.66
2006-03-17,5141.08,10860.04,12000.73,5882.38,6345.6,1032,5130,3.3,5.7,3.69
2006-03-20,5138.51,10941.11,11929.32,5902.79,6194.59,1041,5105,3.3,5.74,3.66
2006-03-21,5148.56,10905.2,11947.61,5911.86,6236.5,1035,5105,3.3,5.74,3.67
2006-03-22,5194.78,10841.35,11970.65,5932.31,6185.58,1044,5109,3.3,5.77,3.64
2006-03-23,5194.78,10840.59,12017.91,5947.11,6347.06,1044,5235,3.3,5.77,3.68
2006-03-24,5218.71,10950.3,12111.14,5973.14,6374.53,1048,5250,3.3,5.72,3.63
2006-03-27,5162.44,11079.02,12078.52,5912.26,6365.4,1067,5310,3.3,5.63,3.64
2006-03-28,5149.99,11086.03,12048.79,5890.63,6492.84,1070,5315,3.3,5.66,3.73
2006-03-29,5180.25,11183.48,12190.58,5914.78,6535.74,1072,5340,3.3,5.75,3.76
2006-03-30,5240.1,11307.04,12206.95,5984.19,6606.3,1090,5415,3.3,5.76,3.79
2006-03-31,5220.85,11279.96,12110.61,5970.08,6535.38,1063,5390,3.3,5.69,3.77
2006-04-03,5255.26,11564.36,12210.86,6024.05,6577.12,1076,5615,3.3,5.78,3.82
2006-04-04,5205.81,11638.01,12174.1,6013.85,6519.9,1079,5548,3.3,5.69,3.84
2006-04-05,5221.03,11746.9,12299.12,6029.2,6600.57,1071,5710,3.3,5.7,3.85
2006-04-06,5222.36,11746.9,12342.02,6031.39,6672.81,1085,5775,3.3,5.74,3.9
2006-04-07,5174.96,11589.44,12241.21,5952.92,6613.65,1065,5725,3.3,5.79,3.9
2006-04-10,5190.27,11662.55,12289.7,6003.4,6739.15,1094,5910,3.3,5.79,3.89
2006-04-11,5112.6,11662.55,12177.3,5908.47,6780.14,1083,5970,3.3,5.75,3.88
2006-04-12,5085.11,11355.73,12167.7,5901.25,6795.75,1089,6103,3.3,5.78,3.89
2006-04-13,5102.62,11237.23,12248.59,5918.57,6854.41,1078,6139,3.3,5.77,3.95
2006-04-14,5102.62,11237.23,12248.59,5918.57,6854.41,1075,6139,3.3,5.78,3.96
2006-04-17,5102.62,11539.68,12309.02,5918.57,6976.25,1101,6139,3.3,5.79,3.96
2006-04-18,5095.97,11821.57,12446.79,5902.58,7130.92,1113,6450,3.3,5.79,3.95
2006-04-19,5158.14,11895.98,12487.32,5993.76,7205.99,1120,6390,3.3,5.76,3.95
2006-04-20,5206.79,12039.55,12313.66,6063.28,7136.01,1099,6296,3.3,5.76,3.93
2006-04-21,5252.38,12030.3,12437.22,6094.75,7255.88,1128,6780,3.3,5.84,3.95
2006-04-24,5221.44,11915.24,12342.23,6079.09,7108.48,1117,6789,3.3,5.67,3.94
2006-04-25,5235.34,11646.78,12329.79,6078.8,7097.49,1133,7220,3.3,5.67,3.99
2006-04-26,5252.32,11938.53,12321.73,6107.12,7041.76,1135,7300,3.3,5.75,4
2006-04-27,5213.55,11835.02,12187.69,6067.74,6891.71,1138,7055,3.3,5.83,3.97
2006-04-28,5188.4,11851.93,12204.17,6009.89,6949.29,1153,6990,3.3,5.72,3.95
2006-05-01,5188.4,12042.56,12234.56,6009.89,7087.18,1168,6990,3.3,5.76,3.95
2006-05-02,5241.19,12218.78,12274.46,6051.29,7159.93,1176,7130,3.3,5.78,3.98
2006-05-03,5193.94,12310.72,12196.15,5968.96,6989.8,1179,7110,3.3,5.81,4.01
2006-05-04,5233.7,12347.63,12125.87,6039.32,6882.7,1170,7650,3.3,5.81,4.03
2006-05-05,5286.4,12359.7,12270.11,6113.29,6923.87,1182,7655,3.3,5.81,4
2006-05-08,5282.4,12462.47,12294.2,6127.98,6880.55,1195,7630,3.3,5.78,4.02
2006-05-09,5312.18,12513.86,12328.21,6140.72,6980.55,1235,7815,3.3,5.81,4.03
2006-05-10,5278.27,12612.38,12316.31,6118.38,7140.32,1256,8070,3.3,5.83,3.99
2006-05-11,5262.94,12435.41,12165.43,6054.72,7254.09,1295,8600,3.3,5.84,4.07
2006-05-12,5150.45,12285.11,12038.07,5916.28,7132.17,1317,8460,3.3,5.85,4.08
2006-05-15,5064.85,11822.2,11831.73,5857.03,6888.54,1282,8190,3.3,5.85,4.02
2006-05-16,5081.69,11873.73,11829.42,5851.92,6900.9,1298,8325,3.3,5.81,3.98
2006-05-17,4920.31,12217.81,11640.61,5652.72,6823.34,1309,8120,3.3,5.81,4.08
2006-05-18,4908.69,11391.43,11539.95,5666.07,6847.8,1302,8090,3.3,5.87,4.03
2006-05-19,4944.57,10938.61,11545.77,5672.28,6746.15,1306,7550,3.3,5.79,3.99
2006-05-22,4813.5,10481.77,11545.77,5546.24,6820.7,1282,7580,3.3,5.77,3.92
2006-05-23,4931.53,10822.78,11539.93,5678.49,6996.99,1317,8460,3.3,5.8,3.93
2006-05-24,4870.02,10573.15,11423.91,5587.23,6788.12,1284,7830,3.3,5.8,3.89
2006-05-25,4949.53,10666.32,11653,5706.06,6898.36,1292,8099,3.3,5.78,3.88
2006-05-26,5045.09,10809.35,11762.75,5788.36,6935.76,1295,8230,3.3,5.78,3.88
2006-05-29,5015.32,10853.14,11845.48,5755.02,6935.76,1287,8230,3.3,5.78,3.89
2006-05-30,4893.87,10786.63,11705.41,5622.43,6958.91,1288,7950,3.3,5.78,3.94
2006-05-31,4930.18,10398.61,11744.52,5692.86,6895.81,1245,7900,3.3,5.77,3.98
2006-06-01,4947.29,10071.42,11846.97,5707.59,6849.07,1226,7710,3.3,5.77,4
2006-06-02,4959.7,10451.33,11898.69,5687.04,7007.92,1244,7870,3.3,5.78,3.93
2006-06-05,4916.04,10213.48,11699.49,5621.19,7001.72,1256,7760,3.3,5.83,3.97
2006-06-06,4797.92,9957.32,11666.14,5502.81,6951.48,1232,7510,3.3,5.83,3.99
2006-06-07,4824.77,9756.76,11475.42,5543.93,6847.32,1231,7790,3.3,5.78,4.01
2006-06-08,4684.34,9295.81,11415.52,5383.28,6782.16,1193,7310,3.3,5.86,3.93
2006-06-09,4768.18,9810.46,11390.7,5464.08,6863.59,1192,7220,3.3,5.83,3.93
2006-06-12,4723.18,9476.15,11197.58,5395.55,6783.48,1167,7040,3.3,5.82,3.91
2006-06-13,4617.59,9062.65,10904.34,5292.14,6604.63,1118,6570,3.3,5.8,3.87
2006-06-14,4615.44,8929.44,10960.68,5305.99,6642.8,1139,6630,3.3,5.77,3.9
2006-06-15,4724.58,9545.06,11213.16,5422.22,6735.91,1161,6995,3.3,5.82,3.95
2006-06-16,4694.89,9884.51,11207.95,5376.01,6746.29,1143,6980,3.3,5.85,3.94
2006-06-19,4729.02,9997.84,11007.58,5439.23,6649.86,1139,6780,3.3,5.87,3.98
2006-06-20,4770.42,9822.52,10995.48,5493.61,6628.61,1168,6740,3.3,5.88,4
2006-06-21,4774.73,10040.14,11112.83,5503.41,6717.08,1190,6800,3.3,5.89,4.02
2006-06-22,4803.29,10275.88,11130.21,5533.42,6750.92,1177,6709,3.3,5.86,4.06
2006-06-23,4817.63,10401.3,11249.02,5529.74,6730.77,1172,6780,3.3,5.87,4.08
2006-06-26,4801.49,10042.06,11372.2,5514.63,6800.11,1182,7000,3.3,5.93,4.09
2006-06-27,4771.24,10151.01,11293.24,5459.15,6811.68,1184,6740,3.3,5.92,4.09
2006-06-28,4774,10129.7,11332.32,5456.87,6812.79,1183,6900,3.3,5.89,4.1
2006-06-29,4880.38,10162.16,11520.91,5581.67,6935.33,1203,7300,3.3,5.9,4.07
2006-06-30,4965.96,10609.25,11612.87,5683.31,6975.97,1227,7320,3.3,5.83,4.07
2006-07-03,4980.62,10695.26,11612.87,5712.69,6989.7,1243,7275,3.3,5.8,4.09
2006-07-04,4983.88,10662.22,11733.19,5729.01,6989.7,1235,7410,3.3,5.82,4.08
2006-07-05,4921.3,10919.64,11626.44,5625.63,7044.23,1235,7370,3.3,5.82,4.14
2006-07-06,4966.45,10767.97,11602.01,5695.47,7071.4,1235,7850,3.3,5.88,4.11
2006-07-07,4953.71,10509.53,11631.91,5681.85,6983.27,1230,7740,3.3,5.86,4.07
2006-07-10,4982.48,10684.3,11654.73,5706.32,6929.87,1219,7755,3.3,5.84,4.09
2006-07-11,4914.39,10614.35,11792.98,5616.04,7009.72,1241,7910,3.3,5.84,4.05
2006-07-12,4941.73,10930.09,11771.07,5637.82,7077.3,1255,8040,3.3,5.86,4.09
2006-07-13,4852.52,10858.5,11601.94,5527.29,7212.54,1255,7920,3.3,5.91,4.05
2006-07-14,4780.79,10678.22,11630.01,5422.22,7261.31,1253,8080,3.3,5.89,3.98
2006-07-17,4750.08,10293.22,11480.62,5416.96,7079.61,1236,7740,3.3,5.91,3.99
2006-07-18,4734.54,10226.78,11471.69,5396.85,6963.12,1220,7807.5,3.3,5.96,4.01
2006-07-19,4846.54,10007.34,11619.58,5539.29,6936.04,1223,7794,3.3,5.97,3.98
2006-07-20,4865.04,10352.94,11465.5,5545.82,6903.47,1215,7360,3.3,5.92,3.99
2006-07-21,4818.55,10085.91,11418.33,5451.01,6903.76,1206,7035,3.3,5.9,3.96
2006-07-24,4914.93,10215.37,11625.16,5578.05,6979.65,1197,7150,3.3,5.93,3.96
2006-07-25,4933.12,10415.61,11754.6,5565.76,6905.79,1219,7430,3.3,5.93,3.96
2006-07-26,4943,10617.27,11879.55,5583.1,6953.15,1221,7450,3.3,5.94,3.98
2006-07-27,5001.21,10741.59,11758.91,5659.07,7017.8,1228,7520,3.3,5.89,3.95
2006-07-28,5028.51,10680.23,11823.68,5705.42,6946.84,1222,7670,3.3,5.89,3.92
2006-07-31,5009.42,10743.88,11830.96,5681.97,7115.85,1230,7950,3.3,5.85,3.92
2006-08-01,4948.23,10751.66,11907.65,5596.74,7119.29,1244,7770,3.3,5.84,3.93
2006-08-02,5026.25,10876.19,11969.86,5680.82,7223.28,1248,7815,3.3,5.84,3.93
2006-08-03,4983.68,10923.16,11936.66,5640.03,7124.74,1233,7490,3.3,5.79,3.97
2006-08-04,5040.95,10866.51,11936.68,5723.03,7101.98,1243,7860,3.3,5.8,3.91
2006-08-07,4956.34,10812.64,11936.68,5626.67,7203.41,1252,7930,3.3,5.77,3.91
2006-08-08,4967.95,11014.97,11998.18,5651.92,7165.81,1241,7890,3.3,5.77,3.9
2006-08-09,5025.15,11145.18,12008.15,5702.81,7199.96,1248,8030,3.3,5.78,3.93
2006-08-10,4976.64,11149.17,11959.05,5630.96,7016.65,1241,7875,3.3,5.85,3.93
2006-08-11,4985.52,11192.46,11944.9,5628.37,7001.02,1244,7570,3.3,5.85,3.98
2006-08-14,5046.93,11312.99,11850.16,5692,6886.12,1223,7650,3.3,5.92,4.01
2006-08-15,5115.02,11312.99,11977.15,5776.8,6866.75,1230,7650,3.3,5.96,3.97
2006-08-16,5137.31,11448.31,12030.25,5812.94,6817.09,1243,7700,3.3,5.94,3.93
2006-08-17,5144.84,11477.48,12056.01,5833.51,6668.62,1224,7290,3.3,5.9,3.92
2006-08-18,5135.69,11465.72,12044.83,5817.02,6718.28,1210,7480,3.3,5.89,3.9
2006-08-21,5104.65,11511.68,12136.93,5794.83,6797.49,1232,7650,3.3,5.86,3.86
2006-08-22,5128.33,11502.62,12201.15,5818.41,6824.02,1227,7620,3.3,5.85,3.81
2006-08-23,5082.73,11406.65,12195.08,5775.54,6728.67,1228,7610,3.3,5.86,3.83
2006-08-24,5112.85,11531.95,12132.3,5814.08,6780.28,1226,7430,3.3,5.86,3.81
2006-08-25,5111.13,11572.2,12119.83,5811.47,6809.4,1221,7560,3.3,5.83,3.79
2006-08-28,5148.52,11619.52,12167.35,5854.99,6632.73,1221,7560,3.3,5.79,3.8
2006-08-29,5160.32,11706.85,12060.48,5847.02,6583.16,1219,7400,3.3,5.79,3.83
2006-08-30,5182.79,11723.92,12068.36,5867.53,6575.81,1226,7450,3.3,5.78,3.8
2006-08-31,5165.04,11699.05,12073.75,5859.57,6599.42,1243,7700,3.3,5.75,3.76
2006-09-01,5183.45,11778.02,12145.1,5876.54,6503.2,1245,7590,3.3,5.78,3.75
2006-09-04,5203.24,11914.21,12145.1,5909.72,6503.2,1249,7650,3.3,5.79,3.75
2006-09-05,5172.85,11904.6,12198.63,5884.07,6480.31,1269,7920,3.3,5.82,3.79
2006-09-06,5115.52,11933.21,11999.74,5813.06,6426.13,1267,8040,3.3,5.87,3.83
2006-09-07,5060.09,11853.85,11895.04,5773.72,6384.04,1252,8015,3.3,5.88,3.82
2006-09-08,5073.57,11918.65,11869.59,5795.26,6286.28,1224,7820,3.3,5.87,3.79
2006-09-11,5058.31,11550.69,11656.57,5798.46,6183.19,1193,7460,3.3,5.87,3.8
2006-09-12,5125.97,11660.79,11678.91,5873.85,6082.88,1203,7560,3.3,5.88,3.84
2006-09-13,5137.93,11893.79,11777.2,5906.12,6060.64,1182,7460,3.3,5.86,3.79
2006-09-14,5123.85,11973.02,11648.74,5907.37,5958.91,1175,7420,3.3,5.89,3.79
2006-09-15,5144.88,12009.59,11656.04,5937.87,5930.28,1157,7270,3.3,5.9,3.78
2006-09-18,5146.96,12071.3,11763.55,5926.33,5979.27,1163,7450,3.3,5.89,3.83
2006-09-19,5115.99,11970.47,11701.71,5873.46,5863.78,1152,7495,3.3,5.88,3.78
2006-09-20,5192.74,12109.14,11635.39,5954.38,5751.97,1139,7449,3.3,5.74,3.77
2006-09-21,5208.32,12274.27,11627.74,5962.03,5824.89,1138,7560,3.3,5.74,3.75
2006-09-22,5141.95,12236.78,11581.61,5883.32,5749.31,1145,7545,3.3,5.7,3.69
2006-09-25,5146.49,12173.91,11582.72,5901.66,5764.22,1131,7510,3.3,5.67,3.66
2006-09-26,5219.59,12321.19,11642.4,5960.63,5768.64,1131,7650,3.3,5.66,3.66
2006-09-27,5243.1,12366.91,11751.58,5989.71,5863.08,1139,7610,3.3,5.68,3.67
2006-09-28,5250.01,12380.74,11817.44,5989.16,5872.48,1151,7470,3.3,5.7,3.69
2006-09-29,5250.01,12454.42,11761.27,6004.33,5892.86,1140,7545,3.3,5.71,3.71
2006-10-02,5243.13,12454.42,11787.39,5999.46,5786.7,1147,7520,3.3,5.73,3.69
2006-10-03,5219.79,12366.39,11526.13,5992.22,5642.94,1117,7340,3.3,5.76,3.74
2006-10-04,5256.55,12204.01,11618.12,6046.37,5700.6,1077,7030,3.3,5.79,3.7
2006-10-05,5288.53,12389.41,11750,6075.28,5789.17,1083,7299,3.3,5.77,3.71
2006-10-06,5282.06,12372.81,11690.89,6085.82,5789.77,1077,7460,3.3,5.78,3.75
2006-10-09,5284.74,12365.83,11690.89,6084.4,5857.38,1087,7450,3.3,5.86,3.76
2006-10-10,5309.79,12363.77,11755.15,6117.71,5767.38,1071,7430,3.3,5.91,3.81
2006-10-11,5313.19,12353.49,11619.14,6119.45,5733.77,1071,7510,3.3,5.91,3.81
2006-10-12,5361.51,12537.98,11719.09,6160.28,5735.41,1071,7480,3.3,5.89,3.8
2006-10-13,5353.23,12736.42,11908.57,6173.68,5801.11,1076,7460,3.3,5.86,3.83
2006-10-16,5361.97,12928.18,12061.54,6186.54,5932.6,1084,7768,3.3,5.88,3.83
2006-10-17,5302.99,12883.83,11996.63,6115.1,5876.95,1072,7639,3.3,5.86,3.8
2006-10-18,5361.29,12858.48,11966,6182.78,5795.85,1087,7650,3.3,5.84,3.82
2006-10-19,5359.74,12723.59,12060.62,6177.42,5873.68,1089,7660,3.3,5.85,3.84
2006-10-20,5375.35,12709.4,12035.57,6202.82,5813.47,1079,7560,3.3,5.88,3.84
2006-10-23,5411.81,12623.28,12119.15,6242.91,5776.87,1073,7545,3.3,5.9,3.88
2006-10-24,5404.54,12623.28,12195.54,6247.52,5824.95,1056,7495,3.3,5.93,3.88
2006-10-25,5422.28,12623.28,12341.65,6264.92,5974.35,1069,7460,3.3,5.92,3.88
2006-10-26,5433.79,12698.41,12335.68,6284.19,5898.64,1078,7450,3.3,5.85,3.86
2006-10-27,5396.03,12906.81,12268.86,6262.54,5907.16,1077,7470,3.3,5.84,3.81
2006-10-30,5362.23,13024.26,12274.4,6258.19,5730.06,1087,7370,3.3,5.76,3.79
2006-10-31,5348.73,12961.9,12344.59,6268.92,5741.51,1080,7380,3.3,5.75,3.74
2006-11-01,5370.86,13033.04,12050.39,6291.9,5746.83,1105,7150,3.3,5.74,3.71
2006-11-02,5310.07,13091.12,12130.73,6223.33,5729.88,1157,7245,3.3,5.75,3.74
2006-11-03,5336.3,13130.79,12239.04,6241.15,5808.39,1207,7330,3.3,5.77,3.77
2006-11-06,5402.36,13186.89,12333.28,6330.65,5851.76,1187,7360,3.3,5.84,3.79
2006-11-07,5437.78,13156.66,12310.21,6361.96,5810.49,1187,7420,3.3,5.83,3.74
2006-11-08,5437.16,13072.51,12378.2,6349.26,5859.61,1157,7120,3.3,5.78,3.76
2006-11-09,5448.6,13137.49,12410.23,6358.68,5963.91,1205,7325,3.3,5.74,3.74
2006-11-10,5447.5,13282.91,12340.47,6357.77,5821.05,1216,6920,3.3,5.73,3.71
2006-11-13,5490.56,13399,12309.4,6393.73,5759.6,1206,6935,3.3,5.69,3.74
2006-11-14,5476.28,13425.5,12279.59,6387.38,5751.67,1174,6845,3.3,5.7,3.71
2006-11-15,5511.53,13469.37,12425.37,6430.89,5806.82,1168,6910,3.3,5.73,3.74
2006-11-16,5505.72,13505.89,12365.85,6443.02,5667.84,1177,6810,3.3,5.77,3.75
2006-11-17,5439.71,13429.48,12372.87,6412.36,5699.84,1189,6800,3.3,5.79,3.73
2006-11-20,5454.74,13430.71,12416.63,6452.33,5703.62,1253,6840,3.3,5.75,3.72
2006-11-21,5459.35,13616.77,12602.3,6460.39,5807.95,1251,6980,3.3,5.73,3.72
2006-11-22,5452.49,13706.53,12556.98,6476.13,5724.27,1157,6900,3.3,5.71,3.72
2006-11-23,5424.86,13680.83,12644.9,6475.25,5724.27,1169,6980,3.3,5.7,3.75
2006-11-24,5389.46,13703.33,12631.08,6411.96,5769.95,1192,7155,3.3,5.73,3.7
2006-11-27,5308.65,13773.59,12542.45,6298.17,5836.2,1148,7095,3.3,5.75,3.72
2006-11-28,5306.24,13601.95,12530.87,6281.68,5880.53,1154,6975,3.3,5.73,3.71
2006-11-29,5381.25,13616.73,12668.16,6363.8,5992.34,1155,7010,3.3,5.74,3.72
2006-11-30,5327.64,13696.31,12752.38,6309.19,6058.91,1188,7080,3.3,5.76,3.7
2006-12-01,5254.05,13844.78,12754.75,6241.13,6043.58,1163,7000,3.3,5.77,3.66
2006-12-04,5296.08,13874.33,12848.67,6295.23,5924.57,1161,7000,3.3,5.72,3.67
